NUM: 101 URRA                  Penal: 0        -1.
2019  0.36  0.36  0.36  0.36  0.36  0.34  0.34  0.34  0.34  0.68  0.68  0.68  0.68  0.44  0.44  0.44  0.44  0.49  0.49  0.49  0.49  0.49  0.44  0.44  0.44  0.44  0.37  0.37  0.37  0.37  0.41  0.41  0.41  0.41  0.41  0.54  0.54  0.54  0.54  0.52  0.52  0.52  0.52  0.52  0.34  0.34  0.34  0.34  0.26  0.26  0.26  0.26
2020  0.36  0.36  0.36  0.36  0.36  0.34  0.34  0.34  0.34  0.68  0.68  0.68  0.68  0.44  0.44  0.44  0.44  0.49  0.49  0.49  0.49  0.49  0.44  0.44  0.44  0.44  0.37  0.37  0.37  0.37  0.41  0.41  0.41  0.41  0.41  0.54  0.54  0.54  0.54  0.52  0.52  0.52  0.52  0.52  0.34  0.34  0.34  0.34  0.26  0.26  0.26  0.26
2021  0.36  0.36  0.36  0.36  0.36  0.34  0.34  0.34  0.34  0.68  0.68  0.68  0.68  0.44  0.44  0.44  0.44  0.49  0.49  0.49  0.49  0.49  0.44  0.44  0.44  0.44  0.37  0.37  0.37  0.37  0.41  0.41  0.41  0.41  0.41  0.54  0.54  0.54  0.54  0.52  0.52  0.52  0.52  0.52  0.34  0.34  0.34  0.34  0.26  0.26  0.26  0.26
2022  0.36  0.36  0.36  0.36  0.36  0.34  0.34  0.34  0.34  0.68  0.68  0.68  0.68  0.44  0.44  0.44  0.44  0.49  0.49  0.49  0.49  0.49  0.44  0.44  0.44  0.44  0.37  0.37  0.37  0.37  0.41  0.41  0.41  0.41  0.41  0.54  0.54  0.54  0.54  0.52  0.52  0.52  0.52  0.52  0.34  0.34  0.34  0.34  0.26  0.26  0.26  0.26
NUM: 414 SALVAJINA             Penal: 0        -1.
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12 ...13 ...14 ...15 ...16 ...17 ...18 ...19 ...20 ...21 ...22 ...23 ...24 ...25 ...26 ...27 ...28 ...29 ...30 ...31 ...32 ...33 ...34 ...35 ...36 ...37 ...38 ...39 ...40 ...41 ...42 ...43 ...44 ...45 ...46 ...47 ...48 ...49 ...50 ...51 ...52
2019    0.    0.    0.    0.    0.    0.    0.    0.    0.  3.14  3.14  3.14  3.14  2.65  2.65  2.65  2.65    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  6.19  6.19  6.19  6.19  8.57  8.57  8.57  8.57  8.57  5.46  5.46  5.46  5.46    0.    0.    0.    0.
2020    0.    0.    0.    0.    0.    0.    0.    0.    0.  3.14  3.14  3.14  3.14  2.65  2.65  2.65  2.65    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  6.19  6.19  6.19  6.19  8.57  8.57  8.57  8.57  8.57  5.46  5.46  5.46  5.46    0.    0.    0.    0.
2021    0.    0.    0.    0.    0.    0.    0.    0.    0.  3.14  3.14  3.14  3.14  2.65  2.65  2.65  2.65    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  6.19  6.19  6.19  6.19  8.57  8.57  8.57  8.57  8.57  5.46  5.46  5.46  5.46    0.    0.    0.    0.
2022    0.    0.    0.    0.    0.    0.    0.    0.    0.  3.14  3.14  3.14  3.14  2.65  2.65  2.65  2.65    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  6.19  6.19  6.19  6.19  8.57  8.57  8.57  8.57  8.57  5.46  5.46  5.46  5.46    0.    0.    0.    0.
NUM: 504 MIEL I                Penal: 0        -1.
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12 ...13 ...14 ...15 ...16 ...17 ...18 ...19 ...20 ...21 ...22 ...23 ...24 ...25 ...26 ...27 ...28 ...29 ...30 ...31 ...32 ...33 ...34 ...35 ...36 ...37 ...38 ...39 ...40 ...41 ...42 ...43 ...44 ...45 ...46 ...47 ...48 ...49 ...50 ...51 ...52
2019    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  1.01  1.01  1.01  1.01  3.77  3.77  3.77  3.77   4.3   4.3   4.3   4.3   4.3   2.7   2.7   2.7   2.7  0.11  0.11  0.11  0.11  0.11    0.    0.    0.    0.    0.    0.    0.    0.
2020    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  1.01  1.01  1.01  1.01  3.77  3.77  3.77  3.77   4.3   4.3   4.3   4.3   4.3   2.7   2.7   2.7   2.7  0.11  0.11  0.11  0.11  0.11    0.    0.    0.    0.    0.    0.    0.    0.
2021    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  1.01  1.01  1.01  1.01  3.77  3.77  3.77  3.77   4.3   4.3   4.3   4.3   4.3   2.7   2.7   2.7   2.7  0.11  0.11  0.11  0.11  0.11    0.    0.    0.    0.    0.    0.    0.    0.
2022    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  1.01  1.01  1.01  1.01  3.77  3.77  3.77  3.77   4.3   4.3   4.3   4.3   4.3   2.7   2.7   2.7   2.7  0.11  0.11  0.11  0.11  0.11    0.    0.    0.    0.    0.    0.    0.    0.
NUM: 508 SOGAMOSO              Penal: 0        -1.
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12 ...13 ...14 ...15 ...16 ...17 ...18 ...19 ...20 ...21 ...22 ...23 ...24 ...25 ...26 ...27 ...28 ...29 ...30 ...31 ...32 ...33 ...34 ...35 ...36 ...37 ...38 ...39 ...40 ...41 ...42 ...43 ...44 ...45 ...46 ...47 ...48 ...49 ...50 ...51 ...52
2019 21.18 21.18 21.18 21.18 21.18 48.01 48.01 48.01 48.01 41.84 41.84 41.84 41.84  12.2  12.2  12.2  12.2    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  1.13  1.13  1.13  1.13    0.    0.    0.    0.    0.    0.    0.    0.    0.  1.65  1.65  1.65  1.65
